comment,label
xây thêm một tầng cầu vượt trên ba nút giao ở trên đường láng nữa đoạn từ cầu giấy về ngã tư sở nếu làm được thì sẽ hết tắc,non_toxic
"Vẫn cái điệp khúc: loại này ngon, nhiều dinh dưỡng....",non_toxic
Thích kịch bản này.,non_toxic
Dịch bệnh chưa đi thì mùa bão lại ùa về rồi.ôi thiên tai.rồi sẽ ra sao cho những ngày tháng tới đây.,non_toxic
Đọc và xem ảnh làm cho tôi nhớ lại kỷ niệm ngày xưa,non_toxic
Mấy người này ko đọc báo hay coi thời sự hả ta,non_toxic
Kona đi đầm thích. Đi xe gầm cao cho thoáng mát. tầm nhìn cũng tốt hơn. đi không sợ cạ gầm các bác ạ,non_toxic
Tất cả phải thuận theo quy luật tự nhiên,non_toxic
"Đã ăn chay thì cứ ăn thực vật, rau củ quả hạt ... Mắc gì cứ chả lụa, pate ...",non_toxic
Cái này thì xin hoàn toàn ủng hộ,non_toxic
Chia buồn cùng các đồng bào miền Trung đã bị ảnh hưởng đến cơn bão số 5 này nhé. Nghe cũng ảnh hưởng khá là nhiều nhỉ mọi người ơi!,non_toxic
"Minh đã đọc rất nhiều các bình luận của các bạn ở đây. Mình thấy những người bình luận chương trình nhẹ, các con nắm bắt được bài thì đều là những bạn không có con đang học lớp 1 hoặc đã cho con đi học thêm từ hồi con 3-4-5 tuổi. Do đó các bình luận của những bạn đó không đóng góp gì cho chương trình học mới của các con. ",non_toxic
Chuẩn bị đi xem phim thôi.,non_toxic
Híc hồi 4 tuổi tôi cũng biết làm toán............................................. từ 1 tới 10.,non_toxic
"Thông thường bây giờ bán xe họ đều có giảm giá, khuyến mại. Ngoài một số trừ tiền mặt ra thì sẽ có gói lắp thêm phụ kiện bắt buộc. Giá cả thường được để mức cao hơn thị trường từ 3 đến 5 lần.",non_toxic
Hóa ra bên Mỹ dễ trốn thuế vậy à? 10 năm mà không điều tra mà lựa còn vào ngày sát bầu cử để thông báo à?,non_toxic
Ôi... chị Lê Tư. Rất thích chị vào vai Triệu Mẫn trong phiên bản Ỷ Thiên Đồ Long Ký năm 2000 đóng cặp với Ngô Khải Hoa.,non_toxic
Người dân Miền Trung lại vất vả rồi ! Thiên nhiên năm nay thật tàn khốc,non_toxic
"Hahahahha, hề hề hề, chiếc cup vĩ đại",non_toxic
"Người tài đức... thường đoạn mạng , tiếc thương cho anh và anh Paul Walker !!!",non_toxic
Thật tuyệt vời TT Trump sẽ tái đắt cử ️,non_toxic
Thật tốt khi người nhà nhận diện ra. Hi vọng mọi việc được tốt đẹp,non_toxic
"Khu tôi ở đây mà, đường PDG, chứng kiến một lần rồi. Bà con ở chợ đây bảo khu này thường xuyên. Không biết chính xác quán ngay chỗ nào, vì ngay đó có khá nhiều quán bình dân, tệ nạn karaoke đến 1h sáng. Đi ăn uống nhậu bạn bè, cũng chỉ dám lựa quán nhỏ, quen, khách không quá đông cho lành.",non_toxic
"Bài hát Buồn làm chi em ơi có giai điệu nghe như Hồ Quảng trong các bài hát tuồng, hát bội của Nam bộ vậy, nó dễ nghe, quen tai... và nghe thấy thấm với các bài hát buồn...",non_toxic
Cá mà lớn quá chẳng bao giờ Mình ăn !! Thấy sợ sợ và nghĩ chắc nó cũng k ngon gì !!,non_toxic
Thành tích mà mọi cầu thủ đều ao ước.,non_toxic
"Nhớ đeo khẩu trang khi ra đường và khi tiếp xúc người lạ, luôn rửa tay bằng nước rửa tay sát khuẩn nhé mọi người.Chủ động chứ không chủ quan !.",non_toxic
"Cảm ơn tác giả, tôi cũng đang trên con đường chinh phục E đây",non_toxic
Người vui nhất là Mou ka đại đế! chúc mừng ông.,non_toxic
Cầu mong mọi người bình an! Việt Nam cố lên! Đất nước chiến thắng!,non_toxic
Ôi trời ơi cá voi đớp 1 phát hết nửa đàn cá mòi,non_toxic
"Cách đây 2 tháng, vợ mình cũng cho con mình, hiện 9 tháng tuổi, ăn củ dền, may mà ko sao. Sợ quá",non_toxic
Ở quê thì đáng trách. Tôi ở thành phố HCM khổ sở vì người nuôi chó. Toàn đợi mọi ngươi đi ngủ chủ nuôi chó mới thả ra để chó phóng uế vào cửa nhà người khác. Hôi kinh khủng ,non_toxic
"Dốt như mình mà 8/10, vì đọc riết quen thôi chứ không phải giỏi ngữ pháp.",toxic
Cảnh sát Việt Nam là số 1.,non_toxic
Tin vui nhất Quý 3 năm 2020.,non_toxic
Nhẫn tâm hết chỗ nói.,toxic
"Đừng đổi nữa, nên thay cái bảng ghi tên sai và tên đúng là được, giờ sửa nhiều hệ lụy lắm, nào địa chỉ nhà, bảng hiệu quảng cáo, bản đồ giấy bản đồ điện tử....",non_toxic
"La Liga thì không biết sao, chứ hàng thủ như này ra C1 mấy ông lớn khác rất khoái, lại toang thôi.",toxic
"Đường nào cũng không vừa lòng anh chị, dễ quá thì bảo lừa đảo khó quá thì bảo khó khăn phức tạp",non_toxic
"Ở nhà đã khổ sở vì ngăn cản tụi nhỏ sử dụng Tivi, laptop rồi mà ở trường cho sử dụng là sao. Trong giờ học tụi nhỏ online, chat chit ai kiểm soát nổi, giờ ra chơi thay vì chạy nhảy lại dán mắt vào cái màn hình điện thoại, kiểu này sẽ làm thêm bao nhiêu % học sinh bị cận nữa đây? thật không hiểu nổi. ",toxic
"Nếu ai cũng chịu sống đạm bạc, không chạy theo những giá trị vật chất, thì chưa cần giao thương với bên ngoài. Nếu thay đổi được cách suy nghĩ, thì cuộc sống sẽ hạnh phúc, hơn là chỉ lấy kinh tế làm mục đích",non_toxic
Chó là bạn không phải thức ăn ..,non_toxic
Phụ huynh không đồng ý với quy định của nhà trường .... có quyền chọn trường khác thôi. Nhà trường không thể theo 100 ý kiến của phụ huynh.,non_toxic
"Sao lần đầu giành C1,không ghi đá trận tượng trưng nào nhỉ",non_toxic
"Quy định cho phép chuyên gia nước ngoài lưu trú dưới 14 ngày được tự cách li không tập trung nhưng lại không nêu rõ thời đi gian cách li bao nhiêu ngày. Điều này ẩn chứa cực kỳ nhiều rủi ro, vì không ai kiểm soát được ý thức tự cách li của những người này. Trên thực tế có nhiều trường hợp chuyên gia vào VN ngắn ngày và thường sốt sắng muốn lập tức đi làm việc với đối tác. Nhân viên bản địa và đối tác sẽ chịu rủi ro đầu tiên, rồi F2, F3...Quá nguy hiểm!",non_toxic
Thật là tuyệt vời,non_toxic
"Với điều kiện của bạn tôi tư vấn như sau:Đầu tiên đem 500 triệu gửi vào ngân hàng ngay và luôn. Kỳ hạn 12 tháng lấy lãi trước, hiện tại được khoản 30 triệu.Sau đó tham gia 1 hđ bhnt phí chừng 25 đến 30 triệu.Với độ tuổi và nghề nghiệp của bạn,phí 30 triệu sẽ bảo vệ sinh mạng 1,5 tỷ,đến năm 80 tuổi. Nếu đến 80 tuổi bạn vẫn khỏe mạnh, được nhận thêm quà tặng 20% trên số tiền 1,5 tỷ.Bệnh hiểm nghèo được bảo vệ đến năm 70 tuổi, danh mục 80 bệnh hiểm nghèo bao quáthết.Thẻ chăm sóc sức khỏe nằm viện trong mọi trường hợp, hầu như không phải trả tiền và không cần làm thủ tục thanh toán. Bệnh viện và cty bh liên kết tự thanh toán với nhau.Ung thư là căn bệnh đang gia tăng chóng mặt ở VN. Nếu khách hàng rủi ro mắc phải, ngay lập tức được chi trả 10 lần phí là 300 triệu để chữa bệnh.Bạn không còn phải lo lắng vì tất cả những rủi ro bạn đã chuyển giao. Tiền vốn gốc của bạn vẫn còn nguyên. Nếu bạn đóng phí đều đặn 20,30 năm sau tất cả khoản phí bạn đã đóng sẽ quay về. Như vậy trong bất kỳ trường hợp nào bạn cũng không mất tiền .Nếu đợi đến 40 tuổi mới tham gia, quyền lợi chỉ còn một nửa và không chắc điều kiện sức khỏe còn được tham gia với phí chuẩn không?Điều kiện tiên quyết để tham gia bh là sức khỏe, không phải tiền.",non_toxic
"Nhìn tướng bà con còn khiếp nữa là ô ấy, chúc bà sức khỏe.",non_toxic
em i10 này quá đẹp so với phần còn lại. Em ko có thành kiến gì về hãng.,non_toxic
"Công trình rất có ý nghĩa và cần thiết, tạo thêm động lực lớn để mở rộng phát triển thành phố Long Xuyên vừa được công nhận là đô thị loại 1.",non_toxic
Lần được bay cao đầu tiên và cuối cùng của em,non_toxic
Cầu mong hai bên ngừng giao tranh và tiếp tục dùng phương án ngoại giao trong hòa bình,non_toxic
Ôi thật là tàn nhẫn! :(,toxic
Nên mua i10 HB chạy dịch vụ sẽ ok hơn,non_toxic
Mấy em cún vẫn là tình cảm nhất!,non_toxic
Quá manh động,toxic
Tôi phản đối cho học sinh đem theo điện thoại vào trương học,non_toxic
Tội nghiệp bé mới đi học không lâu ,non_toxic
"Bayern Munich đã trở lại, để bảo toàn lực lượng cho các trận qt BM chấp nhận thua một trận và đã hoàn thành cú ăn 5. Dortmund k còn nguy hiểm như dưới thời Jürgen Klopp nhg với sức trẻ vẫn là một đối thủ nặng ký. Chúc mừng Bayern Munich.",non_toxic
"Không quá chật thì chọn i10 nhé. Bác cứ lái để cảm nhận, cá nhân tôi thấy rộng hơn fadil",non_toxic
ko ngờ thật,non_toxic
Sáng sớm nay ở Quảng ngãi đã có mưa rồi.mong mọi người được an toàn,non_toxic
"Chúc mừng Em, anh luôn ngưỡng mộ những chàng trai học toán giỏi, hy vọng em có thể trở thành Ngô Bảo Châu thứ 2 của Việt Nam.",non_toxic
"Thật quá ngưỡng mộ chị vơi những công việc từ thiện mà chị đã từng làm. Cảm động với hành động mang tính nhân văn của hai bé, tuy mới 6t nhưng trái tim của các con thật từ bi. Mong cho quy. Từ thiện của các con nhận thật nhiều sự đóng góp từ mọi người.",non_toxic
Nhiều khi không hiểu nổi khi một nước giầu có mà thiếu cả kinh phí bảo tồn một cái cây...!?,toxic
Cám ơn thầy Quang Nguyen rất là nhiều.SLIP là động từ TRƯỢT. Ví dụ: Trượt tuyết hay trượt nước. A slip of the tongue idiom rất thường dùng và rất hữu dùng. Đây là một thành ngữ cần nên biết và nên học. A slip of the tongue là một câu nói rất là lịch sự khi mình lỡ lời. Định nói một đường thì ra một nẻo.,non_toxic
Đừng đỗ thừa đó bão. Tôi thấy một số trường hợp chết sau bão do thiếu an toàn khi lợp lại mái nhà thôi,non_toxic
"Ôi tuổi thơ. Có ai quê Thăng Bình, QN ko",non_toxic
Không nên nuôi chó dữ.,non_toxic
Thành tích thật đáng nể nhưng còn phải cố nhiều mới theo kịp cr7. Cr7 ngoài cống hiến cho CLB chủ quản anh còn cống hiến cho tổ quốc dân tộc đó là phẩm chất đáng quý mà Pele hay mara chẳng có qbv nào cũng luôn đc phòng là vua của bóng đá,toxic
30 tháng tù mà tông chết 2 người án quá nhẹ,toxic
có 1 đồng chí cách nhà tôi 2p đi bộ.,non_toxic
"2016 đi 70000km mà giá 300tr thì quất ngay thôi, chỉ sợ xe tai nạn, tốt nhất kiểm tra kỹ. Xe hao xăng hơn các hãng khác chút ít nhưng máy bốc, xe chạy đầm chắc",non_toxic
Vậy thì chỉ cần 1 con thôi là đủ ăn cả đời nhỉ xD,non_toxic
"Vài ngày nữa mở đường bay các nước, sẽ có nhiều ca nhiễm, hy vọng không lây ra cộng đồng thôi.",non_toxic
Hoan nghênh và ủng hộ đề xuất này của Hội đồng hoà bình thế giới. Đội ngũ Y bác sĩ của Cuba đã đóng góp thật sự và hiệu quả cho y học và sức khoẻ của thế giới là sự thật không thể tranh cãi.,non_toxic
Các huấn luyện viên của HAGL đang vận hành kiểu Thua ra - được vào .,non_toxic
Gia đình Tôi củng ủng hộ ông Trump 5 vé...,non_toxic
"sao biết ổng da vàng ta, lỡ ổng đi nắng riết rồi đen thui rồi sao :))",non_toxic
Mọi thứ ngày càng đầy. Chỉ có thanh xuân ngày càng vơi bớt...,non_toxic
"xin chào anh chị giá vàng hiện có chiều hướng giảm nhẹ và gần ổn định, gia đình em đang mở 1 căn nhà trọ và đang muốn chuẩn bị cất thêm 1 căn nhà trọ tương tự, đúng lúc giá vàng 62tr gia đình em đã có ý định bán và bây giờ em thấy lựa chọn lúc đó là kịp thời nhất, vì khi vàng giữ giá cao tiền công thợ k tăng và vật tư cũng rẻ nên cất nhà là họp lý nhất",non_toxic
"Nền điện ảnh nói riêng, đất nước nói chung cần những con người này.",non_toxic
"Chạy bộ là một bộ môn đặc biệt lợi lạc cho sức khỏe. Vượt qua lười biếng mình chạy bộ một ngày 4km. 1 tháng sau thấy lợi lạc vô cùng: tinh thần thoải mái, phấn chấn hp hơn, giảm kg, bụng nhỏ lại, cơ bớp săn chắc hơn, da dẻ hồng hào khỏe khoắn, giảm hẳn bệnh thoái hóa cột sống nhức mỏi tay chân... nói vậy để khuyến khích ai đó duy trì chạy bộ hàng ngày.",non_toxic
"Theo e thì 1.6l thì lành hơn,e cũng là fan của seltos, e theo dõi e nó từ đầu khi ra mắt ở thị trường nước ngoài , đến khi về VN thì mừng lắm,định cọc ngay nhưng khi biết e nó dùng hộp số ly hợp kép e lại sợ,sợ nó giống focus ngày nào của em,Mà nhìn qua nội thất bản Lux thì chán luôn..",non_toxic
rất ngưỡng mộ ...các ông chồng của cô này,toxic
"Sao minh thấy nhà trường gì mà thiếu trách nhiệm kinh khủng, trước khi mở lớp phải xem thủ tục pháp lý cho đủ rồi mới mở lớp liên thông, còn bây giờ dang làm khổ cho 125 người khác nè",non_toxic
Pháp luật không nghiêm nên mới xảy ra những vụ việc bạo hành đầy rẫy.,non_toxic
Tôi ko tin có điều này. Chơi game bắn súng bắn đối thủ cách 300m mà lệch chỉ 1 chút nhỏ đã trượt rồi. Kể cả góc có là 179.999999999999 thì kéo dài ra nó cũng ko thể nào có đường cao là 1mm được. Chưa kể đề bài còn tổng 3 đuòng cao = 1mm.,non_toxic
